title,Price,Processor,RAM,Operating System,Display,Storage,Office,warrenty
Apple 2023 MacBook Pro Apple M3 Pro - (18 GB/SSD/512 GB SSD/macOS Sonoma) MRW43HN/A,"₹2,49,900",apple m3 pro processor,18 gb unified memory ram,mac os operating system,40.64 cm (16 inch) display,512 gb ssd,no-office,1 Year Limited Warranty
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/SSD/512 GB SSD/windows 11 home) Modern 15 B12MO-81...,"₹54,990",intel core i7 processor (12th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Carry-in Warranty
HP AMD Ryzen 5 Quad Core - (8 GB/SSD/512 GB SSD/DOS) 247 G8 Thin and Light Laptop,"₹28,999",amd ryzen 5 quad core processor,8 gb ddr4 ram,dos operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS3IN / NP750...,"₹87,990",intel core 7 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/SSD/512 GB SSD/windows 11 home) TP E14 Gen 5 T...,"₹48,990",amd ryzen 5 hexa core processor,8 gb ddr4 ram,windows 11 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS Vivobook 16X Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/windows 11 home/4 GB Graphics/NVID...,"₹64,990",intel core i5 processor (12th gen),16 gb ddr4 ram,windows 11 operating system,40.64 cm (16 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,26,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP 15s (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-fc0026AU Thin and...,"₹37,999",amd ryzen 3 quad core processor,8 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Infinix INBook X2 Plus Intel Core i7 11th Gen 1195G7 - (16 GB/SSD/512 GB SSD/windows 11 home) XL25 Thi...,"₹47,990",intel core i7 processor (11th gen),16 gb lpddr4x ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/SSD/512 GB SSD/windows 11 home) YL613 Thin ...,"₹34,990",intel core i3 processor (13th gen),8 gb lpddr4x ram,windows 11 operating system,40.64 cm (16 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Avita Pura E Intel Core i3 10th Gen 10110U - (4 GB/SSD/256 GB SSD/Windows 10 Home) NS14A6INT441N-MBD L...,"₹19,990",intel core i3 processor (10th gen),4 gb ddr4 ram,64 bit windows 10 operating system,35.56 cm (14 inch) display,256 gb ssd,no-office,1 Year Standard Warranty
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (16 GB/SSD/512 GB SSD/Windows 10 Home/2 GB Graphics) 14-ec00...,"₹65,999",amd ryzen 5 hexa core processor,16 gb ddr4 ram,"windows 11 home,windows 11 home",35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP940XGK-K...,"₹1,66,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book3 Intel Core i7 13th Gen 1355U - (16 GB/SSD/512 GB SSD/windows 11 home) Galaxy Book...,"₹71,999",intel core i7 processor (13th gen),16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS Vivobook Go 15 (2024) Intel Celeron Dual Core N4020 - (8 GB/SSD/256 GB SSD/windows 11 home) E510M...,"₹27,990",intel celeron dual core processor,8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,256 gb ssd,no-office,1 Year Onsite Warranty
HP Pavilion Intel Core i3 11th Gen 1125G4 - (8 GB/SSD/512 GB SSD/windows 11 home) 14-dy0186TU 2 in 1 L...,"₹73,990",intel core i3 processor (11th gen),8 gb ddr4 ram,windows 11 home,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹37,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹34,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Infinix Y4 Max Series Intel Core i3 13th Gen 1315U - (8 GB/SSD/512 GB SSD/windows 11 home) YL613 Thin ...,"₹50,990",intel core i3 processor (13th gen),8 gb lpddr4x ram,windows 11 operating system,40.64 cm (16 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS Vivobook Go 15 OLED (2023) AMD Ryzen 5 Quad Core 7520U - (8 GB/SSD/512 GB SSD/windows 11 home) E1...,"₹35,990",amd ryzen 5 quad core processor,8 gb lpddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Lenovo AMD Ryzen 3 Quad Core 7330U - (8 GB/SSD/512 GB SSD/windows 11 home) ThinkBook 15 G5 Thin and Li...,"₹78,990",amd ryzen 3 quad core processor,8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG2IN / NP750...,"₹73,990",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG1IN / NP750X...,"₹78,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹1,78,590",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Apple 2023 MacBook Pro Apple M3 - (8 GB/SSD/1 TB SSD/macOS Sonoma) MR7K3HN/A,"₹78,490",apple m3 processor,8 gb unified memory ram,mac os operating system,35.56 cm (14 inch) display,1 tb ssd,no-office,1 Year Limited Warranty
HP AMD Ryzen 5 Hexa Core 7530U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-fh0014AU Laptop,"₹1,76,990",amd ryzen 5 hexa core processor,8 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) touchscreen display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,26,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹42,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/SSD/512 GB SSD/windows 11 home) X1504VA-NJ320WS ...,"₹1,20,990",intel core i3 processor (13th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite warranty
ASUS ROG Flow X13 (2024) AMD Ryzen 7 Octa Core 6800HS - (32 GB/1 TB SSD/windows 11 home/4 GB Graphics/...,"₹36,390",amd ryzen 7 octa core processor,32 gb lpddr5 ram,64 bit windows 11 operating system,34.04 cm (13.4 inch) touchscreen display,1 tb ssd,no-office,1 Year Onsite Warranty
DELL Inspiron Intel Core i3 11th Gen - (8 GB/SSD/512 GB SSD/windows 11 home) 3511 Laptop,"₹96,990",intel core i3 processor (11th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,12 Months
"ASUS Vivobook S 15 OLED (2024) - AI Powered, Intel EVO H-Series, Intel Core Ultra 5 125H - (16 GB/SSD/...","₹37,999",intel core ultra 5 processor,16 gb lpddr5x ram,windows 11 home,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
HP 15s (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-fc0026AU Thin and...,"₹1,66,990",amd ryzen 3 quad core processor,8 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP940XGK-K...,"₹67,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Vivobook S15 Intel Core i5 12th Gen Intel EVO I5-12500H - (16 GB/SSD/512 GB SSD/windows 11 home) ...,"₹64,990",intel core i5 processor (12th gen),16 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Warranty
"ASUS Vivobook 14X (2023) For Creator, Intel H-Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD...","₹71,999",intel core i5 processor (12th gen),16 gb ddr4 ram,windows 11 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book3 Intel Core i7 13th Gen 1355U - (16 GB/SSD/512 GB SSD/windows 11 home) Galaxy Book...,"₹1,36,990",intel core i7 processor (13th gen),16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Infinix Intel Core i7 1255U - (32 GB/SSD/512 GB SSD/windows 11 home) XL422 Thin and Light Laptop,"₹51,990",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MSI Sword 16 HX Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/windows 11 home/8 GB Graphics/NVIDIA ...,"₹1,34,990",intel core i7 processor,32 gb lpddr4x ram,windows 11 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Apple 2023 MacBook Pro Apple M3 - (8 GB/SSD/1 TB SSD/macOS Sonoma) MTL83HN/A,"₹1,78,590",intel core i7 processor (14th gen),16 gb ddr5 ram,windows 11 operating system,40.64 cm (16 inch) display,1 tb ssd,no-office,2 Year Carry-in Warranty
Lenovo Lenovo Legion Pro 5 2024 Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/windows 11 home/8 GB ...,"₹1,54,990",apple m3 processor,8 gb unified memory ram,mac os operating system,35.56 cm (14 inch) display,1 tb ssd,no-office,1 Year Limited Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel core i7 processor (14th gen),16 gb ddr5 ram,windows 11 operating system,40.64 cm (16 inch) display,1 tb ssd,office home & student 2021,1 Year Carry-in Warranty
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹37,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP AMD Ryzen 5 Hexa Core - (16 GB/SSD/512 GB SSD/windows 11 home) 15S-EQ2305AU Laptop,"₹42,900",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS ROG Ally AMD Ryzen Z1 HexaCore Zen4 - (16 GB/SSD/512 GB SSD/windows 11 home) RC71L-NH019W Handhel...,"₹49,990",amd ryzen 5 hexa core processor,16 gb ddr4 ram,windows 11 home,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG1IN / NP750X...,"₹73,990",amd ryzen z1 hexacore processor,16 gb lpddr5 ram,windows 11 operating system,17.78 cm (7 inch) touchscreen display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹78,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/SSD/512 GB SSD/windows 11 home) V14 Thin and Ligh...,"₹45,400",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Acer One 11 Intel Celeron Dual Core N4500 - (8 GB/SSD/128 GB SSD/windows 11 home) Z8-284 Thin and Ligh...,"₹17,090",intel core i5 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Lenovo Ideapad Slim 3 Intel Pentium Quad Core N100 - (4 GB/eMMC/128 GB EMMC Storage/Chrome OS) 14IAN8 ...,"₹19,990",intel celeron dual core processor,8 gb ddr4 ram,windows 11 operating system,29.46 cm (11.6 inch) display,128 gb ssd,no-office,1 Year Onsite Warranty
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/windows 11 home/4 GB Graphics/NVIDIA GeF...,"₹65,990",intel pentium quad core processor,4 gb lpddr5 ram,chrome operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year Carry-in Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",amd ryzen 5 hexa core processor,16 gb ddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,2 Year Carry-in Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,26,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/SSD/256 GB SSD/windows 11 home) X1500EA-EJ311W ...,"₹33,500",intel core ultra 5 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Apple 2022 MacBook AIR Apple M2 - (8 GB/SSD/512 GB SSD/Mac OS Monterey) MLY03HN/A,"₹1,12,990",intel core i3 processor (11th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,256 gb ssd,no-office,1 Year Onsite Warranty
HP 15s (2023) AMD Ryzen 3 Quad Core 7320U - (8 GB/SSD/512 GB SSD/windows 11 home) 15-fc0026AU Thin and...,"₹37,999",apple m2 processor,8 gb unified memory ram,mac os operating system,34.54 cm (13.6 inch) display,512 gb ssd,no-office,1 Year Limited Warra­nty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP940XGK-K...,"₹1,66,990",amd ryzen 3 quad core processor,8 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/SSD/1 TB SSD/windows 11 home) 15-eg3018TU Thin and L...,"₹74,999",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP Victus Intel Core i5 11th Gen 11400H - (16 GB/512 GB SSD/windows 11 home/4 GB Graphics/NVIDIA GeFor...,"₹57,490",intel core i5 processor (13th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
Apple 2023 MacBook Pro Apple M2 Max - (32 GB/SSD/1 TB SSD/macOS Ventura) MPHG3HN/A,"₹2,82,990",intel core i5 processor (11th gen),16 gb ddr4 ram,windows 11 operating system,40.89 cm (16.1 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
Acer Aspire 5 Intel Core i5 13th Gen - (8 GB/512 GB SSD/windows 11 home/4 GB Graphics/NVIDIA GeForce R...,"₹52,990",apple m2 max processor,32 gb unified memory ram,mac os operating system,35.56 cm (14 inch) display,1 tb ssd,no-office,1 Year Limited Warranty
HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/SSD/512 GB SSD/windows 11 home) 15s-fy5003TU Thin and Lig...,"₹37,990",intel core i5 processor (13th gen),8 gb ddr4 ram,windows 11 home,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS1IN / NP750X...,"₹73,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
ASUS Zenbook 14 OLED Intel EVO P-Series Intel Core i7 12th Gen - (16 GB/SSD/512 GB SSD/windows 11 home...,"₹80,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
DELL Inspiron 3000 Intel Core i3 11th Gen 1115G4 - (8 GB/SSD/512 GB SSD/windows 11 home) 3511 Thin and...,"₹37,990",intel core i7 processor (12th gen),16 gb lpddr5 ram,windows 11 operating system,35.56 cm (14 inch) display,512 gb ssd,no-office,1 Year
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KG1IN / NP750X...,"₹73,990",intel core i3 processor (11th gen),8 gb ddr4 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS2IN / NP750...,"₹78,990",intel core 5 processor,8 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Lenovo V15 Intel Intel Core i5 11th Gen 1135G7 - (8 GB/SSD/512 GB SSD/windows 11 home) V15 ITL G2 Thin...,"₹45,990",intel core 5 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
SAMSUNG Galaxy Book4 360 Evo Intel Core 7 150U - (16 GB/SSD/1 TB SSD/windows 11 home) NP750QGK-KG3IN /...,"₹1,38,990",intel core i5 processor (11th gen),8 gb ddr4 ram,64 bit windows 11 operating system,100.63 cm (39.62 cm) display,512 gb ssd,no-office,1 Year Onsite Warranty + 1 Year Accidental Damage Protection Add On
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/windows 11 home/4 GB Graphics/NVIDIA GeF...,"₹65,990",intel core 7 processor,16 gb lpddr5 ram,64 bit windows 11 operating system,39.62 cm (15.6 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Intel Core i3 12th Gen N305 - (8 GB/SSD/512 GB SSD/windows 11 home) E1504GA-LK321WS Laptop,"₹42,990",amd ryzen 5 hexa core processor,16 gb ddr5 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,2 Year Carry-in Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,34,990",intel core i3 processor (12th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Warranty
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/SSD/512 GB SSD/windows 11 home) NP750XGK-KS3IN / NP750...,"₹87,990",intel core ultra 7 processor,16 gb lpddr5x ram,64 bit windows 11 operating system,35.56 cm (14 inch) touchscreen display,512 gb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Vivobook 15 Intel Core i3 11th Gen 1115G4 - (8 GB/SSD/256 GB SSD/windows 11 home) X1500EA-EJ311W ...,"₹33,500",intel core 7 processor,16 gb lpddr4x ram,windows 11 operating system,39.62 cm (15.6 inch) display,512 gb ssd,no-office,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/SSD/1 TB SSD/windows 11 home) 15-eg3018TU Thin and L...,"₹74,999",intel core i3 processor (11th gen),8 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,256 gb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 7 155H - (32 GB/SSD/1 TB SSD/windows 11 home) NP960XGK-K...,"₹1,76,990",intel core i5 processor (13th gen),16 gb ddr4 ram,windows 11 operating system,39.62 cm (15.6 inch) display,1 tb ssd,no-office,1 Year Onsite Warranty
SAMSUNG Galaxy Book4 Pro Evo Intel Core Ultra 5 125H - (16 GB/SSD/512 GB SSD/windows 11 home) NP940XGK...,"₹1,26,990",intel core ultra 7 processor,32 gb lpddr5x ram,64 bit windows 11 operating system,40.64 cm (16 inch) touchscreen display,1 tb ssd,ms office home and student 2021,1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
